2312;22;23;31;39;47;3
2313;3;12;18;36;43;15
2314;12;29;31;37;47;3
2315;9;11;20;30;36;11
2316;6;11;29;31;44;1
2317;16;21;24;30;44;6
2318;16;23;35;40;41;12
2319;3;13;18;23;37;25
2320;7;15;25;27;42;24
2321;10;15;17;37;38;17
2322;1;6;11;17;33;13
2323;3;8;18;22;31;2
2324;12;18;21;24;28;26
2325;1;3;6;25;41;10
2326;10;23;24;34;40;20
2327;26;31;32;43;45;18
2328;4;12;20;36;47;13
2329;8;12;19;25;39;17
2330;6;13;18;26;39;24
2331;22;23;27;28;41;17
2332;23;31;40;44;46;10
2333;5;8;29;36;47;23
2334;7;9;25;29;47;24
2335;20;25;29;35;41;25
2336;5;6;16;26;32;22
2337;6;7;18;36;42;23
2338;6;13;14;36;37;12
2339;9;13;27;41;42;27
2340;2;5;17;25;33;18
2341;2;27;37;41;47;26
2342;5;24;30;41;47;15
2343;5;17;18;22;28;10
2344;6;17;33;44;46;18
2345;1;4;22;41;42;13
2346;7;13;34;39;47;3
2347;4;18;20;23;39;14
2348;13;25;29;45;46;5
2349;1;8;18;26;44;4
2350;2;6;11;16;43;12
2351;12;13;26;30;38;24
2352;3;6;8;36;47;13
2353;22;30;33;43;47;25
2354;1;10;11;26;32;10
2355;19;27;31;33;38;1
2356;6;10;15;18;23;22
2357;1;12;29;38;39;19
2358;6;10;34;39;44;1
2359;4;6;15;24;28;27
2360;15;33;37;38;47;16
2361;6;10;12;24;45;10
2362;28;30;34;35;43;2
2363;1;10;13;14;47;20
2364;12;17;26;33;42;20
2365;16;22;31;33;42;19
2366;5;29;30;42;44;20
2367;5;14;27;30;44;17
2368;3;5;6;30;32;17
2369;13;18;19;31;41;12
2370;19;30;37;40;44;6
2371;8;14;18;28;29;2
2372;8;19;20;21;41;3
2373;10;13;14;21;42;15
2374;4;9;19;24;41;9
2375;2;4;17;45;47;1
2376;7;13;29;36;40;22
2377;10;14;23;34;39;25
2378;26;29;33;42;44;22
2379;7;11;15;31;45;3
2380;6;25;35;39;45;23
2381;2;17;40;44;46;11
2382;4;12;14;44;47;18
2383;13;14;29;39;43;26
2384;19;29;36;37;41;20
2385;19;21;26;30;42;25
2386;1;7;11;39;46;11
2387;11;21;23;29;41;9
2388;19;20;21;24;45;13
2389;1;2;14;44;45;25
2390;5;9;14;39;47;27
2391;1;3;16;38;47;21
2392;19;22;33;41;42;17
2393;5;8;33;38;47;25
2394;9;15;20;24;43;2
2395;11;30;34;40;42;1
2396;14;27;35;36;37;5
2397;13;20;25;29;39;21
2398;11;16;29;41;46;11
2399;17;23;36;38;46;18
2400;1;12;18;22;42;18
2401;9;21;23;30;36;10
2402;22;25;31;40;42;16
2403;16;34;37;44;47;22
2404;7;9;17;31;47;16
2405;19;24;34;35;42;23
2406;6;15;25;27;39;17
2407;1;9;15;16;29;9
2408;3;5;24;25;41;7
2409;10;30;31;34;42;2
2410;4;18;19;43;47;5
2411;4;7;10;25;32;22
2412;3;9;12;13;38;26
2413;4;8;32;34;43;14
2414;9;12;22;30;46;24
2415;1;7;14;17;20;27
2416;13;17;29;34;38;4
2417;7;8;11;15;31;27
2418;4;11;28;34;42;26
2419;4;6;8;36;41;17
2420;3;22;24;32;35;7
2421;17;21;26;37;42;11
2422;10;22;35;40;47;26
2423;13;23;33;34;38;4
2424;5;9;14;26;29;25
2425;2;9;10;39;46;19
2426;9;13;25;29;32;9
2427;2;6;9;10;21;24
2428;13;21;23;26;33;11
2429;9;10;15;27;47;6
2430;12;16;18;20;24;7
2431;1;15;17;43;45;23
2432;9;13;15;18;25;12
2433;19;25;26;27;33;9
2434;6;13;37;43;47;15
2435;5;9;24;27;37;8
2436;8;9;36;38;45;17
2437;13;17;20;23;26;15
2438;8;12;24;36;40;12
2439;18;21;28;43;47;9
2440;13;16;21;23;31;15
2441;6;21;22;30;38;26
2442;11;20;36;39;41;3
2443;5;16;24;32;33;3
2444;12;15;21;30;45;23
2445;1;8;17;32;38;10
2446;2;10;31;35;45;24
2447;4;6;22;26;43;14
2448;10;11;27;42;45;9
2449;11;17;27;34;44;1
2450;2;13;36;41;44;20
2451;27;33;35;45;46;26
2452;20;24;25;32;34;11
2453;3;4;7;29;39;21
2454;8;11;17;31;35;7
2455;1;10;23;25;47;9
2456;8;9;19;30;33;1
2457;11;24;27;36;43;9
2458;3;13;15;16;25;11
2459;3;8;13;15;36;22
2460;9;25;30;31;46;7
2461;6;9;18;23;37;27
2462;10;15;27;44;45;15
2463;10;27;38;39;46;10
2464;4;10;30;31;41;21
2465;6;12;36;41;46;22
2466;11;30;35;46;47;15
2467;15;22;41;43;44;14
2468;7;17;18;24;37;5
2469;19;23;24;33;35;23
2470;8;28;32;37;44;24
2471;3;9;12;20;38;17
2472;3;4;22;32;44;8
2473;6;8;14;23;26;4
2474;10;11;12;25;33;21
2475;3;18;21;22;42;15
2476;1;20;25;41;42;25
2477;7;33;37;43;46;10
2478;5;9;19;32;34;14
2479;12;26;31;38;41;23
2480;8;10;13;19;38;22
2481;11;21;26;27;44;21
2482;15;28;29;41;45;17
2483;6;7;16;27;39;3
2484;2;19;24;35;45;12
2485;11;18;21;27;47;13
2486;20;25;41;43;45;3
2487;4;20;21;24;47;6
2488;7;9;12;34;44;2
2489;6;7;8;17;41;7
2490;11;30;31;33;42;8
2491;2;8;16;21;23;19
2492;6;7;12;19;30;10
2493;9;13;15;22;35;19
2494;9;21;23;41;47;8
2495;12;33;34;36;45;8
2496;15;21;22;33;45;15
2497;23;34;42;43;47;21
2498;11;25;26;33;45;13
2499;13;22;25;33;35;16
2500;1;27;28;32;45;1
2501;9;18;31;33;42;8
2502;11;18;19;29;40;18
2503;18;20;22;26;41;19
2504;5;10;30;35;43;1
2505;6;16;17;26;44;5
2506;15;25;30;42;46;21
2507;13;22;27;29;42;25
2508;7;21;25;26;35;3
2509;6;13;24;27;31;8
2510;13;16;26;33;41;22
2511;4;12;22;33;39;7
2512;4;18;24;33;35;15
2513;6;8;15;19;45;25
2514;4;15;25;26;46;20
2515;4;27;31;34;39;8
2516;2;11;17;31;47;12
2517;6;15;30;34;39;6
2518;3;11;16;26;38;6
2519;2;9;36;43;46;3
2520;6;7;16;32;35;20
2521;1;10;15;24;45;24
2522;20;28;33;41;43;24
2523;1;3;14;24;41;11
2524;1;24;27;34;36;17
2525;6;19;20;21;27;23
2526;4;20;36;45;47;20
2527;1;16;24;27;28;19
2528;9;16;27;34;45;21
2529;2;5;15;28;43;11
2530;4;6;15;35;41;19
2531;5;7;11;18;33;25
2532;4;5;21;23;27;23
2533;3;13;21;25;36;1
2534;9;10;28;29;33;26
2535;13;18;19;23;25;20
2536;1;6;13;45;47;16
2537;4;6;15;16;42;16
2538;10;14;29;38;47;8
2539;1;19;21;25;46;23
2540;12;20;30;38;40;7
2541;2;16;19;31;40;10
2542;7;9;17;28;42;7
2543;14;17;20;34;44;18
2544;6;16;31;42;45;6
2545;12;24;32;34;35;23
2546;6;7;17;21;25;8
2547;2;22;27;31;32;11
2548;13;30;39;42;47;5
2549;7;15;34;41;42;8
2550;7;11;15;20;34;2
2551;9;15;18;32;36;27
2552;7;12;14;16;37;14
2553;4;26;31;35;45;4
2554;2;8;14;29;43;24
2555;6;13;24;29;44;3
2556;3;5;13;15;21;9
2557;15;25;29;30;37;26
2558;27;32;35;45;46;21
2559;2;28;35;44;47;21
2560;2;18;25;32;46;15
2561;13;29;33;37;40;9
2562;21;27;34;39;45;22
2563;15;20;25;40;41;20
2564;5;7;39;46;47;6
2565;2;7;22;27;32;12
2566;3;8;10;16;22;11
2567;2;17;33;35;41;9
2568;21;22;25;28;43;12
2569;22;23;26;38;42;3
2570;4;18;21;33;39;7
2571;6;13;30;31;45;2
2572;15;16;28;33;38;23
2573;4;6;22;32;45;8
2574;1;12;19;29;34;12
2575;1;2;34;37;42;9
2576;7;15;31;32;47;24
2577;7;27;33;42;44;24
2578;17;23;29;37;46;17
2579;8;21;38;43;44;24
2580;12;15;37;42;43;8
2581;12;22;28;31;42;2
2582;1;16;27;33;46;25
2583;15;30;34;41;45;20
2584;2;5;16;31;35;14
2585;2;5;11;12;30;24
2586;4;8;25;29;38;13
2587;2;13;25;32;45;23
2588;16;18;23;40;46;4
2589;1;30;33;43;46;9
2590;10;15;33;34;37;8
2591;2;13;19;39;46;26
2592;8;12;25;33;45;5
2593;11;24;26;36;38;13
2594;1;2;18;34;43;27
2595;3;5;16;25;37;16
2596;1;19;32;41;42;11
2597;1;34;37;39;41;10
2598;2;8;12;15;22;12
2599;11;13;17;24;47;10
2600;2;4;6;7;18;8
2601;11;18;21;30;34;6
2602;14;24;28;35;40;19
2603;28;32;33;34;45;21
2604;2;13;20;25;37;15
2605;8;21;31;40;42;2
2606;8;19;24;26;36;25
2607;17;23;34;41;43;11
2608;2;12;15;25;47;13
2609;7;21;26;28;30;10
2610;9;16;25;45;47;5
2611;13;15;17;29;41;10
2612;1;3;19;36;45;8
2613;5;7;8;10;29;16
2614;9;20;30;37;41;5
2615;12;15;19;20;28;21
2616;7;12;20;21;40;11
2617;6;11;18;32;43;26
2618;25;28;29;37;42;18
2619;2;21;31;43;47;27
2620;10;24;26;30;35;6
2621;9;15;17;24;35;18
2622;4;13;15;26;46;2
2623;7;19;26;30;34;13
2624;11;17;40;44;45;23
2625;7;14;23;26;31;5
2626;1;15;20;30;40;13
2627;4;18;21;23;42;26
2628;2;18;22;28;40;10
2629;1;4;11;13;44;16
2630;5;36;37;42;43;24
2631;4;7;9;16;25;17
2632;2;3;10;22;25;7
2633;4;19;38;42;44;19
2634;4;22;23;32;39;23
2635;1;8;22;33;37;7
2636;7;27;41;42;46;1
2637;12;21;39;40;43;26
2638;2;6;8;12;19;23
2639;16;18;19;29;38;9
2640;8;19;23;24;30;23
2641;3;8;17;20;44;23
2642;14;19;22;36;40;3
2643;2;11;36;40;45;13
2644;5;18;28;43;44;24
2645;6;22;31;36;43;18
2646;6;19;39;40;43;24
2647;2;18;23;24;39;5
2648;4;18;19;42;43;25
2649;4;11;22;34;40;9
2650;4;7;11;15;38;4
2651;19;26;32;34;42;1
2652;14;17;31;42;47;13
2653;5;10;12;20;29;25
2654;4;6;22;29;47;27
2655;7;8;14;23;41;13
2656;1;6;7;19;36;16
2657;5;11;28;34;39;15
2658;4;7;13;28;34;4
2659;13;18;31;38;44;25
2660;3;4;27;30;39;3
2661;8;12;13;29;36;10
2662;3;9;15;17;31;25
2663;21;35;40;44;47;11
2664;4;5;25;43;45;25
2665;4;19;25;40;42;3
2666;20;22;26;27;43;16
2667;20;26;36;41;42;16
2668;5;14;36;38;47;18
2669;9;16;29;31;40;20
2670;11;14;20;36;39;11
2671;13;25;29;40;46;21
2672;12;14;22;32;46;24
2673;11;15;25;31;32;18
2674;8;9;16;22;26;15
2675;1;2;7;19;47;14
2676;2;11;12;26;42;7
2677;2;9;13;21;46;23
2678;4;17;18;32;46;24
2679;11;15;17;30;37;11
2680;17;24;30;33;45;22
2681;1;36;41;44;47;10
2682;11;15;24;26;28;10
2683;6;9;11;28;45;7
2684;7;12;20;32;39;20
2685;2;9;24;33;37;1
2686;6;9;20;28;33;19
2687;4;6;22;24;29;18
2688;2;14;15;37;43;23
2689;3;8;18;40;45;26
2690;10;11;27;34;39;27
2691;26;30;32;37;45;16
2692;5;10;26;28;43;9
2693;8;16;22;30;33;4
2694;4;10;23;24;44;23
2695;7;22;35;36;37;4
2696;7;12;15;17;37;25
2697;1;8;12;32;41;21
2698;16;32;35;40;47;24
2699;16;17;20;32;36;10
2700;13;14;19;35;45;20
2701;8;14;32;35;37;4
2702;8;28;32;43;44;11
2703;5;6;12;15;39;18
2704;5;10;26;43;44;16
2705;1;2;3;22;34;8
2706;3;11;21;36;47;7
2707;22;23;34;40;42;9
2708;14;23;28;30;35;24
2709;8;11;13;22;26;18
2710;4;11;21;26;46;6
2711;4;10;29;36;44;17
2712;5;22;28;37;43;19
2713;15;21;25;31;44;27
2714;20;21;32;37;41;22
2715;9;18;37;41;42;3
2716;12;14;29;39;41;26
2717;1;3;5;23;29;15
2718;3;15;26;32;39;6
2719;5;25;32;33;46;26
2720;21;32;36;39;40;25
2721;9;14;16;18;19;24
2722;11;13;15;17;26;26
2723;9;27;28;34;47;6
2724;30;31;32;34;39;6
2725;13;17;18;33;46;7
2726;7;12;30;40;47;16
2727;19;24;32;45;47;14
2728;2;11;12;25;32;26
2729;12;36;37;44;47;13
2730;6;9;10;25;45;4
2731;5;8;28;35;39;8
2732;10;23;30;38;43;8
2733;30;38;41;42;43;22
2734;30;33;41;44;47;7
2735;3;5;32;34;36;20
2736;9;23;25;27;34;12
2737;4;20;26;31;36;22
2738;6;26;30;41;44;8
2739;14;35;36;40;47;6
2740;2;18;20;21;45;24
2741;1;2;3;28;38;21
2742;1;2;6;25;40;19
2743;12;17;22;25;37;24
2744;10;13;27;33;34;23
2745;10;22;34;37;47;23
2746;18;20;30;40;42;15
2747;15;17;29;32;41;23
2748;12;32;39;46;47;5
2749;21;29;31;35;45;2
2750;5;7;14;44;46;27
2751;1;7;15;31;43;3
2752;5;8;19;21;37;12
2753;17;29;36;41;43;17
2754;1;15;35;40;45;23
2755;9;25;40;44;47;15
2756;4;18;24;33;47;1
2757;12;19;22;37;45;15
2758;25;28;35;45;47;20
2759;3;5;14;40;46;2
2760;7;15;17;33;35;22
2761;4;7;10;25;41;10
2762;10;15;25;36;46;18
2763;5;14;22;25;26;8
2764;6;22;29;44;46;9
2765;23;30;37;38;45;22
2766;13;22;33;46;47;24
2767;1;32;33;38;43;16
2768;5;7;13;31;43;20
2769;9;19;32;40;47;6
2770;4;21;33;38;41;6
2771;4;16;28;35;45;1
2772;11;25;33;35;41;10
2773;3;12;33;44;47;22
2774;2;15;23;32;39;12
2775;3;4;8;13;43;6
2776;7;14;34;41;46;1
2777;1;9;13;34;46;13
2778;18;19;27;29;45;15
2779;1;3;26;29;37;6
2780;9;17;22;32;47;3
2781;6;7;30;41;43;11
2782;2;11;13;16;22;23
2783;7;24;28;43;46;13
2784;3;17;23;37;47;22
2785;2;18;27;36;37;6
2786;10;12;18;22;31;2
2787;14;16;17;24;33;2
2788;2;32;43;46;47;7
2789;8;23;26;33;40;14
2790;4;23;27;28;33;16
2791;3;9;19;24;42;16
2792;1;10;14;35;47;11
2793;16;17;21;26;37;2
2794;5;9;11;35;43;4
2795;9;21;34;43;46;21
2796;16;23;25;35;47;13
2797;1;7;31;42;44;24
2798;5;7;13;38;43;11
2799;5;9;17;29;33;1
2800;9;14;15;16;44;24
2801;34;39;40;45;47;18
2802;12;14;39;43;45;19
2803;10;19;28;32;39;18
2804;8;21;24;28;38;1
2805;10;15;22;24;31;1
2806;9;22;29;32;39;23
2807;5;7;17;20;23;23
2808;4;10;20;30;35;13
2809;6;32;33;43;44;16
2810;1;16;26;45;46;5
2811;4;23;25;33;42;15
2812;10;20;21;23;36;7
2813;3;9;13;20;28;24
2814;8;30;35;38;41;27
2815;3;8;26;37;46;18
2816;12;20;24;30;42;7
2817;7;8;23;37;42;23
2818;2;13;29;33;41;19
2819;1;5;13;35;46;14
2820;2;12;20;27;38;5
2821;11;16;23;38;39;20
2822;5;30;31;32;46;7
2823;2;18;19;25;36;10
2824;15;16;24;29;35;6
2825;7;14;16;22;28;20
2826;5;9;25;31;46;26
2827;4;6;16;27;39;10
2828;14;20;21;25;31;25
2829;8;12;15;28;33;26
2830;2;4;20;24;27;10
2831;6;12;36;39;44;2
2832;11;13;23;27;29;10
2833;4;14;19;36;41;3
2834;4;8;15;41;44;2
2835;7;11;24;37;47;1
2836;1;3;8;25;40;8
2837;3;15;23;25;38;7
2838;5;16;20;29;42;5
2839;1;31;32;34;47;10
2840;13;16;18;29;39;3
2841;4;15;33;40;45;4
2842;18;27;29;38;42;24
2843;16;34;42;44;46;9
2844;3;11;12;26;27;10
2845;7;20;30;34;45;15
2846;11;15;18;23;28;12
2847;3;5;6;14;34;17
2848;7;15;18;26;39;19
2849;2;9;33;36;37;12
2850;16;22;26;31;36;13
2851;4;11;25;33;40;6
2852;6;16;22;27;32;3
2853;2;29;32;37;38;26
2854;8;13;14;16;33;4
2855;14;18;20;27;46;18
2856;12;13;22;27;28;3
2857;9;11;14;18;36;25
2858;13;23;25;38;43;23
2859;1;2;6;29;33;14
2860;9;15;31;32;46;14
2861;12;18;21;26;41;10
2862;6;23;33;36;41;14
2863;10;12;15;31;46;23
2864;36;37;38;41;47;5
2865;6;7;13;39;46;18
2866;2;7;12;15;38;3
2867;17;23;28;33;42;1
2868;1;3;6;42;47;1
2869;2;6;7;15;37;10
2870;8;12;27;33;35;27
2871;1;14;34;42;44;21
2872;3;5;6;15;18;21
2873;2;8;18;22;33;13
2874;9;12;15;23;40;16
2875;2;20;25;32;33;26
2876;1;18;22;38;44;26
2877;12;13;32;38;41;16
2878;3;12;21;24;42;7
2879;1;15;21;24;26;26
2880;19;21;24;25;32;18
2881;10;20;34;36;47;21
2882;4;7;34;41;43;25
2883;8;29;37;43;47;23
2884;2;4;8;9;18;2
2885;3;10;20;28;32;12
2886;5;30;37;45;47;21
2887;9;19;23;37;47;23
2888;20;30;38;44;45;20
2889;1;3;13;25;39;8
2890;3;7;19;25;42;5
2891;6;7;14;21;26;22
2892;5;7;21;31;33;12
2893;3;6;8;22;38;26
2894;3;7;19;29;32;26
2895;8;15;29;35;45;18
2896;6;14;15;28;44;26
2897;11;19;30;36;38;7
2898;1;5;16;24;30;7
2899;5;14;16;19;36;23
2900;14;19;29;32;42;27
2901;4;15;26;27;39;3
2902;1;15;23;24;30;7
2903;2;10;36;43;46;23
2904;3;19;20;32;36;11
2905;1;2;12;19;45;8
2906;6;20;23;24;29;25
2907;10;26;38;43;46;24
2908;8;9;18;22;31;27
2909;24;28;29;32;44;2
2910;13;18;21;31;38;21
2911;11;29;35;36;39;10
2912;18;33;34;36;45;17
2913;15;23;32;36;39;20
2914;15;19;22;43;46;7
2915;7;28;32;44;47;4
2916;13;17;18;22;37;24
2917;1;3;12;15;26;19
2918;2;21;28;39;45;4
2919;3;5;10;25;47;7
2920;7;9;24;29;41;27
2921;2;6;12;34;46;27
2922;1;4;20;27;36;15
2923;9;20;26;27;47;26
2924;6;13;16;27;42;4
2925;3;5;6;14;38;10
2926;7;22;36;38;45;7
2927;7;11;35;39;42;18
2928;4;10;15;40;47;11
2929;5;24;25;34;47;3
2930;23;31;34;36;45;4
2931;11;14;35;40;43;9
2932;8;24;41;44;47;23
2933;12;18;28;38;43;20
2934;2;5;22;39;42;3
2935;1;4;11;22;29;20
2936;11;12;17;19;46;26
2937;27;33;35;42;43;18
2938;11;25;31;34;47;16
2939;7;17;18;29;40;13
2940;16;22;23;39;42;25
2941;1;39;43;44;47;10
2942;14;15;33;38;41;27
2943;7;20;32;33;37;9
2944;4;12;31;33;34;14
2945;27;29;30;37;44;8
2946;1;5;16;21;35;13
2947;7;14;29;34;37;10
2948;17;19;23;30;43;6
2949;6;25;34;41;45;10
2950;18;23;33;34;39;10
2951;1;11;17;26;44;18
2952;4;22;24;31;43;1
2953;1;3;34;35;36;24
2954;9;19;21;24;45;27
2955;13;15;33;35;36;15
2956;1;3;6;17;28;2
2957;10;15;16;26;29;27
2958;1;16;30;33;46;24
2959;13;29;40;43;44;12
2960;14;21;27;30;45;3
2961;5;23;31;42;45;6
2962;6;9;31;33;42;13
2963;19;28;31;39;47;17
2964;6;20;32;39;43;16
2965;17;23;36;38;40;8
2966;4;22;39;44;47;9
2967;9;15;18;21;22;26
2968;4;10;15;33;46;15
2969;6;8;21;34;35;25
2970;17;21;27;30;47;24
2971;17;25;26;30;44;16
2972;4;15;25;44;45;2
2973;6;13;15;31;32;26
2974;2;12;16;17;43;22
2975;4;11;12;28;41;22
2976;21;28;33;34;37;17
2977;11;13;25;30;43;4
2978;12;14;21;32;36;14
2979;5;13;16;19;27;9
2980;1;12;15;28;45;27
2981;7;9;12;20;34;5
2982;25;32;35;38;44;3
2983;4;10;18;29;38;24
2984;5;10;26;32;42;10
2985;5;9;22;36;44;12
2986;2;17;18;35;42;1
2987;13;21;34;37;41;2
2988;7;15;19;38;47;25
2989;12;20;24;25;39;3
2990;9;16;20;21;31;1
2991;1;24;32;36;42;14
2992;9;30;37;44;46;8
2993;7;11;13;40;47;22
2994;11;12;22;24;42;27
2995;1;2;7;13;23;11
2996;4;17;25;27;31;14
2997;6;9;11;19;47;5
2998;3;4;25;37;47;11
2999;3;4;6;25;26;22
3000;10;21;29;39;43;24
3001;2;9;15;35;37;18
3002;5;12;24;25;36;4
3003;12;13;35;40;45;24
3004;10;11;26;28;47;9
3005;3;14;18;25;38;22
3006;12;14;22;30;32;12
3007;12;29;33;36;43;10
3008;2;31;33;36;38;17
3009;11;14;21;32;47;11
3010;4;20;29;37;45;23
3011;3;8;12;24;30;1
3012;9;13;25;44;45;5
3013;21;26;28;38;44;1
3014;22;24;31;34;36;3
3015;6;11;16;42;43;10
3016;2;8;10;28;47;10
3017;9;10;18;19;42;24
3018;4;5;8;10;21;6
3019;2;17;24;31;41;15
3020;2;16;27;34;36;12
3021;15;19;22;37;46;10
3022;2;17;19;24;33;22
3023;5;23;38;43;47;27
3024;3;12;13;26;33;18
3025;22;24;28;33;39;24
3026;3;5;10;43;47;6
3027;12;14;22;32;45;18
3028;16;18;36;40;42;7
3029;14;22;25;31;46;9
3030;22;29;32;36;43;17
3031;2;14;25;27;35;20
3032;16;26;28;33;39;8
3033;7;26;31;34;43;8
3034;13;16;24;29;38;18
3035;1;8;13;15;39;19
3036;6;14;18;20;38;10
3037;8;24;31;32;43;17
3038;3;4;27;30;40;17
3039;4;19;37;40;42;13
3040;8;12;27;34;44;15
3041;4;6;9;16;47;10
3042;4;10;11;32;33;23
3043;2;22;25;34;36;12
3044;8;11;27;35;45;3
3045;2;14;19;22;32;10
3046;2;10;25;31;40;12
3047;15;21;38;43;46;5
3048;8;13;17;19;39;5
3049;6;12;26;28;33;24
3050;7;23;28;39;45;18
3051;10;25;28;37;39;21
3052;12;23;25;39;40;3
3053;17;21;29;45;46;24
3054;13;18;25;37;43;16
3055;8;13;14;24;27;1
3056;5;24;31;39;43;24
3057;3;6;15;20;34;15
3058;7;23;30;36;44;2
3059;5;7;12;34;42;23
3060;2;3;27;28;30;17
3061;12;18;19;29;32;18
3062;1;29;34;36;46;15
3063;1;23;40;44;46;15
3064;6;18;39;44;47;2
3065;22;31;36;46;47;18
3066;10;18;27;39;41;4
3067;2;9;40;44;46;25
3068;20;25;37;44;45;27
3069;15;17;30;41;46;12
3070;1;3;4;9;42;23
3071;14;20;23;32;39;10
3072;10;29;30;37;44;5
3073;8;25;32;35;45;24
3074;16;20;22;34;41;6
3075;6;36;38;41;46;17
3076;8;12;15;30;35;27
3077;8;18;24;37;43;5
3078;1;3;20;30;39;3
3079;9;13;27;33;40;8
3080;2;17;33;36;43;19
3081;5;11;22;23;31;26
3082;4;5;13;24;43;2
3083;4;9;11;15;21;6
3084;3;7;12;25;42;27
3085;8;19;21;26;33;15
3086;2;4;26;30;37;11
3087;6;7;11;42;47;2
3088;1;20;29;31;37;1
3089;8;26;31;35;47;12
3090;21;35;37;40;44;24
3091;14;28;33;37;43;27
3092;3;11;15;16;32;22
3093;15;25;27;30;34;1
3094;1;16;21;22;39;24
3095;17;21;28;38;47;11
3096;3;13;20;44;47;16
3097;2;10;11;15;38;19
3098;6;13;15;36;45;25
3099;6;10;16;29;31;17
3100;10;24;32;34;40;10
3101;16;21;28;40;41;16
3102;2;18;31;35;39;2
3103;10;13;16;34;41;6
3104;1;3;10;46;47;6
3105;11;15;20;38;47;16
3106;6;32;33;34;44;18
3107;8;15;20;43;44;23
3108;1;9;10;19;26;21
3109;17;25;29;31;37;6
3110;7;14;20;22;46;22
3111;9;13;27;29;33;10
3112;11;15;22;33;35;20
3113;3;8;10;27;31;16
3114;5;15;18;22;41;20
3115;4;11;37;40;45;12
3116;11;24;27;34;40;19
3117;5;9;16;27;41;5
3118;9;18;24;27;41;21
3119;15;28;32;34;47;14
3120;3;11;24;30;46;15
3121;8;20;29;33;42;23
3122;17;34;35;41;46;19
3123;2;11;25;33;37;3
3124;16;17;19;38;47;25
3125;13;31;34;36;44;1
3126;29;33;38;44;46;5
3127;8;26;28;33;42;23
3128;10;13;17;18;20;11
3129;7;10;11;21;35;13
3130;8;10;35;39;47;23
3131;20;33;35;40;41;11
3132;6;12;22;27;36;19
3133;9;14;17;23;29;5
3134;3;10;16;18;19;2
3135;2;28;33;34;38;4
3136;6;13;16;39;44;13
3137;6;19;28;42;45;7
3138;4;14;31;42;43;2
3139;9;22;23;32;37;6
3140;16;24;31;40;44;7
3141;7;16;17;36;38;22
3142;13;16;18;27;32;20
3143;8;20;24;27;34;13
3144;6;10;31;45;47;8
3145;1;14;16;31;44;22
3146;7;8;15;34;45;3
3147;7;8;20;23;36;6
3148;9;25;30;33;41;1
3149;28;34;36;46;47;12
3150;3;4;5;16;20;2
3151;1;16;26;34;35;25
3152;5;24;25;40;47;7
3153;5;20;25;32;46;19
3154;1;12;25;35;38;12
3155;12;21;22;38;44;22
3156;10;29;31;35;45;23
3157;10;19;22;29;42;4
3158;3;4;19;27;45;22
3159;9;14;34;35;36;27
3160;8;24;26;32;44;11
3161;6;7;17;29;46;11
3162;17;24;35;36;38;9
3163;10;15;19;22;27;19
3164;8;14;16;38;39;16
3165;11;36;37;41;47;25
3166;6;9;19;27;38;15
3167;20;28;29;30;31;17
3168;10;27;28;34;41;7
3169;23;31;34;43;47;19
3170;8;14;21;27;47;25
3171;7;8;20;27;35;7
3172;1;4;13;27;45;16
3173;21;22;35;38;47;22
3174;1;3;15;30;41;12
3175;13;25;31;43;47;14
3176;14;15;22;36;46;21
3177;2;12;16;32;44;2
3178;4;5;7;26;33;19
3179;4;36;38;40;46;21
3180;4;6;8;13;46;6
3181;2;8;12;37;44;12
3182;10;21;30;42;46;3
3183;21;24;27;30;39;22
3184;16;18;24;41;47;23
3185;17;32;33;38;43;27
3186;3;6;20;40;41;16
3187;5;10;24;33;35;13
3188;4;18;27;36;47;15
3189;5;29;36;37;44;8
3190;8;12;24;30;37;6
3191;22;26;43;44;47;24
3192;5;8;29;32;41;25
3193;16;17;22;38;41;3
3194;4;16;21;39;47;8
3195;18;20;21;38;45;9
3196;19;34;42;43;46;20
3197;8;27;32;40;42;3
3198;13;17;21;25;46;19
3199;3;7;26;27;33;6
3200;7;18;33;40;42;7
3201;1;2;7;12;24;23
3202;8;19;34;41;45;21
3203;11;14;15;19;39;15
3204;4;17;21;37;44;17
3205;1;7;13;27;29;26
3206;1;4;7;34;40;1
3207;1;8;14;24;41;10
3208;25;27;30;32;37;3
3209;18;24;27;31;35;15
3210;4;15;21;24;39;6
3211;19;36;37;44;46;23
3212;3;24;28;33;40;27
3213;3;8;18;31;36;7
3214;16;22;25;41;44;3
3215;10;25;29;41;43;20
3216;5;8;19;40;45;1
3217;4;6;19;21;32;24
3218;10;29;41;45;46;10
3219;7;15;18;20;24;1
3220;27;32;33;41;42;7
3221;8;15;23;26;46;21
3222;19;27;34;36;39;17
3223;10;25;31;43;45;6
3224;6;15;22;29;38;24
3225;6;7;9;14;25;13
3226;6;24;42;43;45;9
3227;7;10;12;19;37;8
3228;17;19;30;31;42;25
3229;4;9;18;24;32;3
3230;10;11;16;25;35;6
3231;6;14;20;25;42;1
3232;1;9;15;22;43;3
3233;3;4;10;21;42;3
3234;12;27;29;30;47;19
3235;3;12;15;24;36;23
3236;13;16;24;38;39;4
3237;5;9;16;22;28;23
3238;5;14;27;31;39;19
3239;1;9;18;25;32;17
3240;12;14;19;30;34;11
3241;8;18;20;36;45;21
3242;2;9;17;22;37;22
3243;11;25;28;33;44;11
3244;1;15;36;38;43;26
